filename,width,height,class,xmin,ymin,xmax,ymax,centerx,centery,b-width,b-height
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0029_99667.jpg,389,239,104.American_Pipit,32,29,376,213,204,121,344,184
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0035_100181.jpg,500,400,104.American_Pipit,139,155,294,268,216,211,155,113
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0059_99628.jpg,500,352,104.American_Pipit,97,89,304,322,200,205,207,233
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0123_99929.jpg,500,384,104.American_Pipit,24,45,438,358,231,201,414,313
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0015_99932.jpg,500,366,104.American_Pipit,62,31,338,327,200,179,276,296
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0027_100189.jpg,500,346,104.American_Pipit,85,63,426,263,255,163,341,200
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0024_99813.jpg,500,307,104.American_Pipit,60,79,297,223,178,151,237,144
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0113_99939.jpg,500,442,104.American_Pipit,41,94,427,379,234,236,386,285
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0111_99940.jpg,500,349,104.American_Pipit,157,123,449,295,303,209,292,172
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0045_99687.jpg,500,322,104.American_Pipit,97,42,281,250,189,146,184,208
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0034_99946.jpg,500,333,104.American_Pipit,168,75,436,221,302,148,268,146
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0022_100227.jpg,500,333,104.American_Pipit,51,86,295,277,173,181,244,191
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0037_99954.jpg,332,500,104.American_Pipit,88,110,306,414,197,262,218,304
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0088_100213.jpg,500,333,104.American_Pipit,68,117,232,251,150,184,164,134
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0095_99959.jpg,500,333,104.American_Pipit,101,37,487,325,294,181,386,288
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0066_99961.jpg,500,391,104.American_Pipit,53,96,411,296,232,196,358,200
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0058_100218.jpg,500,446,104.American_Pipit,67,89,414,312,240,200,347,223
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0109_99710.jpg,500,333,104.American_Pipit,246,88,438,326,342,207,192,238
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0001_100225.jpg,500,332,104.American_Pipit,191,20,487,288,339,154,296,268
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0099_99971.jpg,500,375,104.American_Pipit,148,113,399,310,273,211,251,197
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0102_99979.jpg,500,333,104.American_Pipit,112,80,320,244,216,162,208,164
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0067_100237.jpg,500,333,104.American_Pipit,37,146,253,247,145,196,216,101
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0046_100240.jpg,500,293,104.American_Pipit,154,101,376,209,265,155,222,108
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0098_99986.jpg,500,369,104.American_Pipit,197,136,357,263,277,199,160,127
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0090_99651.jpg,500,333,104.American_Pipit,21,47,463,304,242,175,442,257
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0085_100246.jpg,500,400,104.American_Pipit,167,122,296,258,231,190,129,136
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0087_99996.jpg,500,423,104.American_Pipit,38,102,429,379,233,240,391,277
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0062_100000.jpg,500,375,104.American_Pipit,186,54,433,328,309,191,247,274
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0089_100260.jpg,500,497,104.American_Pipit,222,79,357,385,289,232,135,306
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0116_100015.jpg,500,500,104.American_Pipit,113,96,256,237,184,166,143,141
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0091_100276.jpg,500,333,104.American_Pipit,213,95,399,292,306,193,186,197
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0002_100023.jpg,500,333,104.American_Pipit,187,55,468,253,327,154,281,198
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0043_100027.jpg,500,375,104.American_Pipit,121,68,361,293,241,180,240,225
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0121_100040.jpg,500,352,104.American_Pipit,79,102,315,313,197,207,236,211
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0081_99785.jpg,500,410,104.American_Pipit,178,58,443,385,310,221,265,327
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0101_100053.jpg,500,354,104.American_Pipit,142,64,394,314,268,189,252,250
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0080_100055.jpg,500,375,104.American_Pipit,181,51,499,254,340,152,318,203
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0041_100060.jpg,500,375,104.American_Pipit,178,104,360,227,269,165,182,123
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0070_100061.jpg,420,280,104.American_Pipit,130,61,388,234,259,147,258,173
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0119_99622.jpg,500,400,104.American_Pipit,195,133,445,296,320,214,250,163
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\104.American_Pipit/American_Pipit_0073_99642.jpg,500,338,104.American_Pipit,175,71,437,268,306,169,262,197
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0011_796416.jpg,500,335,105.Whip_poor_Will,18,55,463,212,240,133,445,157
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0048_796417.jpg,500,333,105.Whip_poor_Will,1,40,461,334,231,187,460,294
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0040_100482.jpg,500,500,105.Whip_poor_Will,67,143,409,414,238,278,342,271
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0042_796419.jpg,500,375,105.Whip_poor_Will,12,98,495,283,253,190,483,185
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0008_796420.jpg,500,323,105.Whip_poor_Will,36,87,391,287,213,187,355,200
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0028_796421.jpg,365,273,105.Whip_poor_Will,70,70,243,220,156,145,173,150
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0045_796422.jpg,500,334,105.Whip_poor_Will,29,81,387,251,208,166,358,170
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0009_796423.jpg,500,333,105.Whip_poor_Will,179,90,422,244,300,167,243,154
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0016_796424.jpg,369,290,105.Whip_poor_Will,103,65,321,266,212,165,218,201
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0005_796425.jpg,500,400,105.Whip_poor_Will,49,84,349,310,199,197,300,226
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0021_796426.jpg,265,255,105.Whip_poor_Will,23,31,263,198,143,114,240,167
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0002_796427.jpg,500,320,105.Whip_poor_Will,9,16,354,228,181,122,345,212
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0041_796428.jpg,500,447,105.Whip_poor_Will,140,99,448,437,294,268,308,338
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0017_796429.jpg,500,333,105.Whip_poor_Will,113,93,470,282,291,187,357,189
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0035_796430.jpg,500,435,105.Whip_poor_Will,4,13,474,421,239,217,470,408
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0007_796431.jpg,350,268,105.Whip_poor_Will,24,47,296,209,160,128,272,162
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0006_22800.jpg,500,375,105.Whip_poor_Will,21,83,406,292,213,187,385,209
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0019_796433.jpg,500,333,105.Whip_poor_Will,109,104,316,226,212,165,207,122
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0025_796434.jpg,497,300,105.Whip_poor_Will,135,120,424,254,279,187,289,134
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0015_796435.jpg,500,379,105.Whip_poor_Will,124,85,299,271,211,178,175,186
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0032_796437.jpg,500,397,105.Whip_poor_Will,25,94,322,368,173,231,297,274
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0022_796438.jpg,500,334,105.Whip_poor_Will,81,81,469,284,275,182,388,203
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0013_796439.jpg,380,304,105.Whip_poor_Will,9,33,374,272,191,152,365,239
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0046_796440.jpg,500,334,105.Whip_poor_Will,39,92,366,260,202,176,327,168
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0027_796441.jpg,500,375,105.Whip_poor_Will,51,71,475,276,263,173,424,205
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0043_796442.jpg,350,283,105.Whip_poor_Will,2,45,314,224,158,134,312,179
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0049_83621.jpg,500,375,105.Whip_poor_Will,4,76,402,331,203,203,398,255
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0004_100479.jpg,500,334,105.Whip_poor_Will,46,81,397,333,221,207,351,252
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0020_100396.jpg,500,404,105.Whip_poor_Will,29,48,349,373,189,210,320,325
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0031_100397.jpg,500,344,105.Whip_poor_Will,68,41,464,306,266,173,396,265
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0036_100399.jpg,500,334,105.Whip_poor_Will,35,24,452,315,243,169,417,291
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0030_100412.jpg,500,366,105.Whip_poor_Will,59,36,498,364,278,200,439,328
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0038_100443.jpg,500,400,105.Whip_poor_Will,117,105,440,325,278,215,323,220
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0024_100444.jpg,500,333,105.Whip_poor_Will,117,36,463,321,290,178,346,285
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0029_796432.jpg,392,290,105.Whip_poor_Will,100,82,339,256,219,169,239,174
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0026_100456.jpg,500,361,105.Whip_poor_Will,92,24,448,343,270,183,356,319
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0010_100464.jpg,500,375,105.Whip_poor_Will,175,94,409,219,292,156,234,125
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0018_796403.jpg,500,326,105.Whip_poor_Will,25,100,327,289,176,194,302,189
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0037_796405.jpg,500,333,105.Whip_poor_Will,68,64,479,218,273,141,411,154
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0033_82166.jpg,400,500,105.Whip_poor_Will,22,113,305,451,163,282,283,338
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0044_796407.jpg,250,166,105.Whip_poor_Will,6,20,145,152,75,86,139,132
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0039_796408.jpg,360,288,105.Whip_poor_Will,19,65,278,245,148,155,259,180
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0003_796409.jpg,250,167,105.Whip_poor_Will,43,20,165,134,104,77,122,114
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0023_796410.jpg,500,333,105.Whip_poor_Will,139,2,468,254,303,128,329,252
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0001_796411.jpg,230,164,105.Whip_poor_Will,15,35,176,153,95,94,161,118
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0047_796412.jpg,400,398,105.Whip_poor_Will,52,139,360,369,206,254,308,230
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0034_796413.jpg,500,334,105.Whip_poor_Will,100,80,498,308,299,194,398,228
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0012_796414.jpg,350,266,105.Whip_poor_Will,29,48,290,240,159,144,261,192
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\105.Whip_poor_Will/Whip_Poor_Will_0050_796415.jpg,450,302,105.Whip_poor_Will,61,23,342,273,201,148,281,250
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0016_100993.jpg,500,375,106.Horned_Puffin,167,131,499,275,333,203,332,144
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0068_100872.jpg,500,334,106.Horned_Puffin,40,44,441,303,240,173,401,259
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0024_100620.jpg,357,500,106.Horned_Puffin,24,66,253,260,138,163,229,194
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0011_100621.jpg,500,425,106.Horned_Puffin,100,33,418,377,259,205,318,344
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0065_100625.jpg,500,333,106.Horned_Puffin,144,84,306,288,225,186,162,204
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0055_100882.jpg,500,375,106.Horned_Puffin,54,34,399,312,226,173,345,278
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0074_100886.jpg,500,333,106.Horned_Puffin,131,105,428,275,279,190,297,170
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0029_100888.jpg,500,375,106.Horned_Puffin,113,137,379,261,246,199,266,124
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0015_100889.jpg,500,333,106.Horned_Puffin,165,91,376,244,270,167,211,153
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0039_100890.jpg,500,333,106.Horned_Puffin,224,123,410,242,317,182,186,119
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0040_100891.jpg,375,500,106.Horned_Puffin,95,201,330,352,212,276,235,151
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0084_100637.jpg,500,332,106.Horned_Puffin,19,41,436,323,227,182,417,282
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0034_100895.jpg,500,334,106.Horned_Puffin,16,69,382,336,199,202,366,267
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0050_100645.jpg,500,359,106.Horned_Puffin,54,117,381,253,217,185,327,136
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0083_100649.jpg,500,333,106.Horned_Puffin,165,100,361,242,263,171,196,142
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0027_100906.jpg,500,400,106.Horned_Puffin,92,17,486,382,289,199,394,365
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0071_100651.jpg,500,375,106.Horned_Puffin,135,84,464,279,299,181,329,195
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0054_100915.jpg,500,333,106.Horned_Puffin,53,137,289,244,171,190,236,107
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0048_100916.jpg,500,295,106.Horned_Puffin,108,63,391,200,249,131,283,137
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0075_100664.jpg,500,447,106.Horned_Puffin,56,86,249,311,152,198,193,225
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0059_100925.jpg,500,333,106.Horned_Puffin,144,59,370,228,257,143,226,169
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0077_100671.jpg,500,400,106.Horned_Puffin,244,79,383,208,313,143,139,129
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0082_100876.jpg,500,333,106.Horned_Puffin,109,117,373,249,241,183,264,132
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0072_100938.jpg,500,375,106.Horned_Puffin,126,122,392,315,259,218,266,193
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0025_100942.jpg,500,333,106.Horned_Puffin,66,94,355,240,210,167,289,146
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0066_100877.jpg,500,333,106.Horned_Puffin,141,54,349,223,245,138,208,169
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0035_100690.jpg,331,500,106.Horned_Puffin,47,33,293,497,170,265,246,464
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0062_100693.jpg,500,333,106.Horned_Puffin,157,76,358,332,257,204,201,256
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0007_100699.jpg,500,333,106.Horned_Puffin,184,103,414,295,299,199,230,192
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0069_101018.jpg,500,375,106.Horned_Puffin,143,98,429,254,286,176,286,156
D:/Google-Drive/Technology/airboat/ML/dev/CUB_200_2011/images\106.Horned_Puffin/Horned_Puffin_0047_100967.jpg,500,333,106.Horned_Puffin,166,123,328,223,247,173,162,100
